CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod
1733,39,Female,Two year,70.62,776.82,Yes,DSL,11,No,Bank transfer
1734,36,Female,Month-to-month,121.52,2551.92,Yes,DSL,21,No,Credit card
1735,49,Female,One year,112.06,0,Yes,DSL,0,Yes,Bank transfer
1736,20,Male,Two year,87.8,0,Yes,No,0,Yes,Credit card
1737,27,Male,Month-to-month,81.56,163.12,No,Fiber optic,2,Yes,Mailed check
1738,27,Male,Month-to-month,86.57,1731.4,Yes,DSL,20,No,Bank transfer
1739,51,Female,Two year,51,612,No,Fiber optic,12,Yes,Electronic check
1740,60,Male,Two year,63.07,3784.2,Yes,DSL,60,Yes,Mailed check
1741,38,Male,Two year,33.42,401.04,Yes,Fiber optic,12,No,Mailed check
1742,37,Male,Two year,53.34,1706.88,Yes,DSL,32,No,Credit card
1743,40,Male,Month-to-month,52.17,260.85,No,No,5,No,Mailed check
1744,53,Male,Two year,42.76,1026.24,Yes,DSL,24,No,Electronic check
1745,28,Male,Month-to-month,69.79,1535.38,No,No,22,Yes,Bank transfer
1746,42,Female,Two year,53.66,1341.5,Yes,Fiber optic,25,No,Bank transfer
1747,51,Female,Month-to-month,82.58,247.74,No,Fiber optic,3,Yes,Bank transfer
1748,46,Male,Month-to-month,18,612,Yes,No,34,Yes,Credit card
1749,42,Female,Month-to-month,61.03,1464.72,Yes,DSL,24,Yes,Electronic check
1750,52,Female,Month-to-month,69.6,1322.4,No,DSL,19,No,Credit card
1751,18,Male,Month-to-month,54.13,,No,DSL,0,Yes,Bank transfer
1752,48,Male,Two year,58.97,3950.99,Yes,No,67,Yes,Bank transfer
1753,32,Female,Two year,18,396,Yes,DSL,22,Yes,Electronic check
1754,18,Male,Month-to-month,77.48,1627.08,Yes,DSL,21,Yes,Credit card
1755,46,Female,One year,87.67,5347.87,Yes,Fiber optic,61,No,Electronic check
1756,56,Female,One year,82.27,0,No,Fiber optic,0,No,Bank transfer
1757,38,Female,Month-to-month,101.36,5878.88,No,DSL,58,Yes,Electronic check
1758,51,Male,Month-to-month,72.05,,No,Fiber optic,67,Yes,Electronic check
1759,59,Female,Two year,81.75,1471.5,Yes,DSL,18,No,Credit card
1760,55,Male,One year,70.46,2043.34,No,DSL,29,No,Credit card
1761,59,Male,Month-to-month,89.06,0,No,Fiber optic,0,Yes,Electronic check
1762,48,Male,One year,18,846,Yes,Fiber optic,47,Yes,Mailed check
1763,40,Male,Month-to-month,33.72,606.96,Yes,No,18,Yes,Mailed check
1764,20,Male,Month-to-month,120.54,6147.54,No,Fiber optic,51,Yes,Credit card
1765,37,Female,Month-to-month,18,378,No,DSL,21,Yes,Bank transfer
1766,29,Male,Month-to-month,60.09,2944.41,No,Fiber optic,49,Yes,Bank transfer
1767,66,Male,One year,106.03,6891.95,Yes,No,65,No,Credit card
1768,37,Male,Two year,61.74,308.7,Yes,DSL,5,Yes,Credit card
1769,41,Male,Month-to-month,50.82,3201.66,No,Fiber optic,63,No,Electronic check
1770,46,Male,Month-to-month,69.53,1390.6,No,Fiber optic,20,Yes,Bank transfer
1771,40,Female,One year,52.64,947.52,No,DSL,18,No,Mailed check
1772,60,Male,Two year,66.08,2378.88,No,Fiber optic,36,No,Credit card
1773,32,Male,One year,41.08,2546.96,Yes,Fiber optic,62,No,Credit card
1774,42,Female,Two year,103.8,2906.4,Yes,DSL,28,No,Bank transfer
1775,31,Male,Month-to-month,114.81,6773.79,No,DSL,59,Yes,Bank transfer
1776,24,Female,One year,60.33,1990.89,Yes,No,33,Yes,Mailed check
1777,32,Female,Month-to-month,18,0,No,DSL,0,Yes,Credit card
1778,39,Female,Month-to-month,46.67,2193.49,No,Fiber optic,47,Yes,Mailed check
1779,34,Female,Month-to-month,58.56,1171.2,No,Fiber optic,20,No,Electronic check
1780,31,Male,Month-to-month,82.69,2728.77,No,DSL,33,No,Electronic check
1781,23,Male,Two year,29.72,743,Yes,No,25,Yes,Credit card
1782,39,Female,Two year,38.08,1332.8,Yes,Fiber optic,35,No,Electronic check
1783,21,Female,Month-to-month,82.87,1823.14,Yes,Fiber optic,22,Yes,Bank transfer
1784,49,Male,Month-to-month,97.86,4501.56,Yes,Fiber optic,46,No,Bank transfer
1785,40,Female,Month-to-month,43.24,1859.32,No,No,43,No,Bank transfer
1786,22,Female,Month-to-month,18.34,348.46,No,No,19,Yes,Mailed check
1787,36,Female,One year,150,3900,Yes,DSL,26,Yes,Bank transfer
1788,30,Male,Two year,92.42,5545.2,No,Fiber optic,60,Yes,Mailed check
1789,43,Female,Two year,55.65,2003.4,No,DSL,36,No,Credit card
1790,56,Male,One year,95.42,4866.42,No,DSL,51,No,Credit card
1791,18,Male,Two year,60.64,3699.04,Yes,DSL,61,No,Bank transfer
1792,41,Male,Month-to-month,95.35,6197.75,No,Fiber optic,65,No,Bank transfer
1793,38,Female,Month-to-month,70.58,1623.34,No,No,23,Yes,Credit card
1794,48,Female,Month-to-month,68.19,750.09,No,Fiber optic,11,No,Mailed check
1795,42,Male,Month-to-month,61.02,915.3,No,Fiber optic,15,Yes,Mailed check
1796,30,Male,One year,18,630,No,No,35,No,Mailed check
1797,36,Male,Month-to-month,132.83,132.83,Yes,No,1,Yes,Electronic check
1798,30,Female,Month-to-month,32.05,1955.05,No,Fiber optic,61,Yes,Electronic check
1799,52,Female,Month-to-month,18,1134,No,No,63,Yes,Bank transfer
1800,40,Male,Two year,57.55,1611.4,No,DSL,28,Yes,Bank transfer
1801,62,Male,Month-to-month,31.35,940.5,No,DSL,30,No,Credit card
1802,39,Female,One year,63.19,884.66,No,DSL,14,No,Bank transfer
1803,31,Male,One year,89.07,4809.78,Yes,DSL,54,No,Credit card
1804,21,Female,Month-to-month,99.84,3194.88,No,Fiber optic,32,Yes,Electronic check
1805,18,Female,Month-to-month,93.52,4769.52,No,No,51,No,Bank transfer
1806,20,Male,Two year,54.3,1031.7,Yes,Fiber optic,19,No,Mailed check
1807,43,Male,Month-to-month,66.74,2469.38,No,Fiber optic,37,No,Credit card
1808,46,Female,Two year,79.28,158.56,No,DSL,2,Yes,Mailed check
1809,21,Female,Month-to-month,18,954,No,Fiber optic,53,No,Electronic check
1810,50,Female,Month-to-month,84.97,5523.05,No,DSL,65,No,Mailed check
1811,34,Female,Two year,18,306,Yes,Fiber optic,17,No,Mailed check
1812,41,Female,Two year,136.41,818.46,Yes,Fiber optic,6,No,Bank transfer
1813,59,Male,Two year,50.84,1728.56,No,Fiber optic,34,Yes,Mailed check
1814,50,Female,One year,58.53,3453.27,Yes,Fiber optic,59,Yes,Mailed check
1815,36,Female,Two year,38.06,875.38,No,No,23,No,Electronic check
1816,29,Female,Two year,42.95,1632.1,Yes,DSL,38,No,Mailed check
1817,18,Male,Two year,144.59,1590.49,No,Fiber optic,11,Yes,Credit card
1818,31,Male,Month-to-month,97.91,5091.32,No,No,52,Yes,Mailed check
1819,37,Female,Month-to-month,18,1134,Yes,No,63,Yes,Credit card
1820,28,Female,Two year,117.65,352.95,Yes,DSL,3,No,Bank transfer
1821,38,Male,Month-to-month,106.76,427.04,No,Fiber optic,4,No,Credit card
1822,40,Male,Month-to-month,55.16,827.4,No,DSL,15,Yes,Credit card
1823,37,Male,Month-to-month,75.73,1968.98,No,DSL,26,Yes,Bank transfer
1824,32,Male,Month-to-month,64.48,193.44,No,Fiber optic,3,Yes,Bank transfer
1825,42,Female,Month-to-month,134.04,9516.84,No,Fiber optic,71,Yes,Electronic check
1826,45,Male,Month-to-month,37.13,1745.11,No,Fiber optic,47,Yes,Credit card
1827,26,Female,Two year,70.11,490.77,No,DSL,7,No,Bank transfer
1828,56,Female,Month-to-month,50.01,2250.45,No,No,45,Yes,Mailed check
1829,38,Male,Month-to-month,18,774,No,Fiber optic,43,No,Electronic check
1830,40,Male,Month-to-month,141.71,9352.86,No,Fiber optic,66,Yes,Mailed check
1831,48,Male,Month-to-month,23.65,1206.15,No,Fiber optic,51,Yes,Mailed check
1832,42,Male,Month-to-month,72.7,2399.1,No,No,33,No,Bank transfer
1833,51,Female,One year,18,1098,Yes,No,61,No,Electronic check
1834,43,Female,Month-to-month,51.03,1020.6,No,Fiber optic,20,Yes,Electronic check
1835,32,Female,Two year,79.77,1834.71,Yes,Fiber optic,23,Yes,Bank transfer
1836,44,Male,Month-to-month,36.13,1553.59,Yes,Fiber optic,43,Yes,Credit card
1837,26,Female,Month-to-month,85.54,3421.6,Yes,DSL,40,Yes,Electronic check
1838,41,Male,Month-to-month,55.58,1556.24,No,DSL,28,Yes,Mailed check
1839,39,Female,Month-to-month,105.6,528,No,Fiber optic,5,Yes,Credit card
1840,37,Male,One year,112.66,6196.3,Yes,Fiber optic,55,No,Electronic check
1841,38,Female,Two year,44.46,577.98,Yes,DSL,13,Yes,Mailed check
1842,18,Female,One year,67.69,3316.81,Yes,Fiber optic,49,Yes,Electronic check
1843,33,Male,Month-to-month,71.42,3642.42,No,Fiber optic,51,No,Electronic check
1844,41,Female,Month-to-month,86.68,0,No,Fiber optic,0,Yes,Bank transfer
1845,41,Female,Month-to-month,65.5,720.5,No,No,11,Yes,Bank transfer
1846,27,Male,Two year,71.66,1648.18,Yes,DSL,23,No,Credit card
1847,55,Male,Month-to-month,56.48,2033.28,No,Fiber optic,36,No,Electronic check
1848,29,Male,One year,69.03,,Yes,Fiber optic,69,No,Credit card
1849,51,Male,Month-to-month,110.43,220.86,No,DSL,2,Yes,Mailed check
1850,45,Male,Month-to-month,87.61,2277.86,No,Fiber optic,26,Yes,Bank transfer
1851,32,Female,Month-to-month,89.54,4656.08,No,Fiber optic,52,Yes,Bank transfer
1852,61,Male,Month-to-month,90.31,1444.96,No,Fiber optic,16,Yes,Credit card
1853,25,Female,One year,59.62,834.68,No,Fiber optic,14,Yes,Credit card
1854,51,Female,Month-to-month,76.16,2894.08,No,No,38,No,Bank transfer
1855,52,Male,One year,27.02,81.06,Yes,No,3,No,Credit card
1856,31,Female,Month-to-month,109.41,1750.56,No,No,16,Yes,Electronic check
1857,56,Female,Two year,18,,Yes,No,10,Yes,Mailed check
1858,36,Male,Month-to-month,61.95,681.45,No,DSL,11,Yes,Credit card
1859,43,Female,Two year,104.93,3252.83,Yes,Fiber optic,31,No,Mailed check
1860,43,Male,Two year,18,468,Yes,No,26,No,Electronic check
1861,38,Male,Two year,78.99,3396.57,Yes,Fiber optic,43,No,Mailed check
1862,49,Male,Month-to-month,41.17,1729.14,Yes,Fiber optic,42,No,Bank transfer
1863,49,Female,One year,52.09,,No,Fiber optic,48,No,Mailed check
1864,19,Female,Month-to-month,98.11,4120.62,No,DSL,42,Yes,Credit card
1865,55,Female,Month-to-month,71.93,143.86,Yes,Fiber optic,2,Yes,Credit card
1866,20,Female,Month-to-month,18,504,No,Fiber optic,28,Yes,Bank transfer
1867,52,Male,Month-to-month,30.83,1048.22,Yes,Fiber optic,34,Yes,Bank transfer
1868,53,Female,Two year,99.14,4659.58,Yes,Fiber optic,47,No,Electronic check
1869,26,Male,Month-to-month,80.71,3066.98,No,No,38,No,Bank transfer
1870,35,Female,Month-to-month,126.18,2902.14,No,DSL,23,Yes,Mailed check
1871,26,Female,One year,123.89,2353.91,Yes,Fiber optic,19,No,Mailed check
1872,37,Female,Month-to-month,53.02,742.28,No,Fiber optic,14,Yes,Mailed check
1873,36,Female,One year,150,2550,Yes,Fiber optic,17,Yes,Mailed check
1874,49,Female,Month-to-month,65.86,3885.74,No,Fiber optic,59,Yes,Mailed check
1875,55,Male,Month-to-month,31.31,1252.4,Yes,No,40,Yes,Bank transfer
1876,56,Female,Month-to-month,42.82,2911.76,Yes,Fiber optic,68,Yes,Electronic check
1877,33,Female,Two year,18,180,Yes,DSL,10,No,Electronic check
1878,37,Female,One year,121.25,6668.75,No,Fiber optic,55,No,Credit card
1879,19,Female,Two year,120.82,2053.94,Yes,DSL,17,No,Mailed check
1880,30,Male,Month-to-month,29.46,324.06,No,DSL,11,Yes,Bank transfer
1881,51,Female,Month-to-month,57.02,855.3,No,DSL,15,No,Credit card
1882,59,Male,Month-to-month,68.35,1777.1,No,Fiber optic,26,No,Electronic check
1883,25,Female,Month-to-month,31.39,502.24,Yes,DSL,16,Yes,Mailed check
1884,32,Male,Month-to-month,18,540,No,DSL,30,No,Bank transfer
1885,39,Male,One year,57.64,1959.76,Yes,Fiber optic,34,No,Electronic check
1886,43,Male,Month-to-month,53.76,1397.76,No,Fiber optic,26,No,Bank transfer
1887,30,Male,Month-to-month,51.41,1593.71,Yes,Fiber optic,31,No,Mailed check
1888,45,Male,Two year,72.8,1164.8,Yes,No,16,Yes,Bank transfer
1889,34,Female,One year,115.03,1150.3,Yes,Fiber optic,10,Yes,Electronic check
1890,39,Male,Month-to-month,54.39,0,No,Fiber optic,0,Yes,Electronic check
1891,46,Female,Month-to-month,70.97,3406.56,No,DSL,48,Yes,Credit card
1892,40,Male,Month-to-month,90.44,3617.6,No,Fiber optic,40,Yes,Bank transfer
1893,34,Male,Month-to-month,84.4,1603.6,Yes,Fiber optic,19,Yes,Credit card
1894,38,Female,One year,43.5,3045,No,DSL,70,Yes,Electronic check
1895,38,Male,Month-to-month,68.37,2461.32,Yes,Fiber optic,36,No,Credit card
1896,35,Male,Two year,84.16,1262.4,No,Fiber optic,15,Yes,Credit card
1897,36,Male,One year,25.51,969.38,Yes,Fiber optic,38,No,Bank transfer
1898,59,Male,One year,109.22,4805.68,Yes,Fiber optic,44,Yes,Bank transfer
1899,46,Female,Month-to-month,115.11,7251.93,No,DSL,63,Yes,Credit card
1900,36,Male,Month-to-month,39.7,1826.2,Yes,Fiber optic,46,Yes,Mailed check
1901,48,Male,One year,71.78,1579.16,Yes,Fiber optic,22,No,Mailed check
1902,35,Female,Month-to-month,87.48,2711.88,No,DSL,31,Yes,Bank transfer
1903,54,Female,Month-to-month,45.9,2203.2,No,Fiber optic,48,Yes,Electronic check
1904,44,Male,Month-to-month,81.86,1473.48,No,No,18,No,Mailed check
1905,38,Male,Month-to-month,70.71,4666.86,Yes,DSL,66,No,Electronic check
1906,45,Female,One year,18,684,No,No,38,Yes,Bank transfer
1907,21,Male,Month-to-month,81.07,4783.13,No,DSL,59,Yes,Electronic check
1908,26,Female,Month-to-month,26.5,265,No,No,10,Yes,Credit card
1909,25,Male,Month-to-month,97.87,4697.76,No,DSL,48,No,Electronic check
1910,41,Female,Month-to-month,41.51,581.14,No,DSL,14,Yes,Bank transfer
1911,60,Female,Two year,59.36,3561.6,Yes,DSL,60,No,Mailed check
1912,66,Female,Two year,113.03,4747.26,Yes,No,42,No,Credit card
1913,47,Male,Month-to-month,82.37,1153.18,No,Fiber optic,14,No,Mailed check
1914,46,Male,Month-to-month,27.22,,No,Fiber optic,4,Yes,Electronic check
1915,18,Male,Month-to-month,29.48,825.44,No,No,28,Yes,Bank transfer
1916,33,Male,One year,44.02,2685.22,Yes,DSL,61,Yes,Bank transfer
1917,30,Female,Month-to-month,78.81,4649.79,No,DSL,59,Yes,Mailed check
1918,32,Female,One year,77.54,5272.72,Yes,Fiber optic,68,Yes,Credit card
1919,37,Female,Month-to-month,35.49,,No,Fiber optic,21,Yes,Bank transfer
1920,34,Male,One year,24.15,289.8,Yes,DSL,12,Yes,Bank transfer
1921,18,Male,Month-to-month,74.86,3668.14,No,Fiber optic,49,Yes,Electronic check
1922,48,Male,One year,58.63,2696.98,No,DSL,46,No,Credit card
1923,27,Female,Month-to-month,140.5,3934,No,DSL,28,No,Credit card
1924,42,Male,One year,66.28,1060.48,Yes,DSL,16,No,Electronic check
1925,64,Male,Month-to-month,128.5,2441.5,No,DSL,19,Yes,Mailed check
1926,28,Female,Month-to-month,24.04,,No,Fiber optic,5,Yes,Mailed check
1927,18,Female,One year,18,378,Yes,DSL,21,Yes,Electronic check
1928,36,Male,Month-to-month,25.8,206.4,No,DSL,8,Yes,Bank transfer
1929,53,Female,One year,106.62,3305.22,No,Fiber optic,31,No,Bank transfer
1930,63,Male,One year,126.46,4046.72,No,No,32,No,Electronic check
1931,25,Female,Month-to-month,37.62,2595.78,No,Fiber optic,69,Yes,Electronic check
1932,45,Female,Month-to-month,48.88,2346.24,Yes,Fiber optic,48,Yes,Electronic check
1933,34,Female,Month-to-month,24.09,698.61,Yes,Fiber optic,29,Yes,Electronic check
1934,38,Male,Month-to-month,18,270,No,Fiber optic,15,No,Bank transfer
1935,71,Male,Month-to-month,90.14,5768.96,No,No,64,Yes,Credit card
1936,21,Male,One year,72.81,946.53,Yes,No,13,No,Bank transfer
1937,43,Female,Month-to-month,65.37,3595.35,No,Fiber optic,55,No,Mailed check
1938,45,Female,Month-to-month,18,648,Yes,Fiber optic,36,Yes,Electronic check
1939,53,Female,Month-to-month,122.4,5875.2,Yes,Fiber optic,48,No,Mailed check
1940,41,Female,Month-to-month,47.38,2321.62,Yes,DSL,49,Yes,Bank transfer
1941,43,Male,Month-to-month,83.68,2928.8,No,No,35,No,Mailed check
1942,35,Male,One year,18,918,Yes,Fiber optic,51,No,Bank transfer
1943,43,Male,One year,58.33,1283.26,No,Fiber optic,22,No,Bank transfer
1944,35,Female,Month-to-month,75.2,4888,No,DSL,65,No,Mailed check
1945,47,Female,Two year,76.45,5351.5,No,DSL,70,No,Mailed check
1946,35,Male,Month-to-month,70.41,3098.04,Yes,DSL,44,Yes,Credit card
1947,44,Female,Two year,82.31,2222.37,Yes,DSL,27,No,Electronic check
1948,39,Male,One year,25.43,483.17,Yes,Fiber optic,19,Yes,Credit card
1949,53,Female,One year,71.91,3451.68,No,DSL,48,Yes,Credit card
1950,39,Female,Month-to-month,68.98,3862.88,No,No,56,Yes,Bank transfer
1951,18,Male,Month-to-month,73.11,4240.38,No,Fiber optic,58,Yes,Electronic check
1952,55,Male,Month-to-month,67.53,1688.25,No,DSL,25,No,Electronic check
1953,29,Female,One year,20.44,367.92,Yes,Fiber optic,18,No,Bank transfer
1954,32,Male,Month-to-month,18.88,226.56,No,DSL,12,Yes,Mailed check
1955,32,Male,One year,18,1098,No,No,61,Yes,Electronic check
1956,56,Female,Month-to-month,93.61,1216.93,No,Fiber optic,13,Yes,Electronic check
1957,18,Female,Two year,93.97,939.7,No,DSL,10,No,Credit card
1958,77,Female,Month-to-month,94.52,6238.32,No,DSL,66,Yes,Bank transfer
1959,52,Male,Month-to-month,75.74,,Yes,DSL,11,Yes,Credit card
1960,42,Female,Month-to-month,18,,No,Fiber optic,34,Yes,Mailed check
1961,39,Female,Month-to-month,29.07,1104.66,Yes,Fiber optic,38,Yes,Credit card
1962,43,Female,Month-to-month,70.96,2199.76,No,Fiber optic,31,No,Mailed check
1963,46,Female,One year,69.74,906.62,Yes,Fiber optic,13,Yes,Electronic check
1964,47,Female,Month-to-month,57.2,3660.8,No,Fiber optic,64,Yes,Bank transfer
1965,46,Male,Month-to-month,77.91,2025.66,No,Fiber optic,26,Yes,Credit card
1966,41,Female,Two year,65.41,3859.19,Yes,Fiber optic,59,No,Credit card
1967,37,Female,Month-to-month,69.23,2907.66,Yes,DSL,42,Yes,Electronic check
1968,38,Male,Two year,42.63,2728.32,Yes,Fiber optic,64,Yes,Mailed check
1969,37,Female,Two year,99.37,5365.98,Yes,DSL,54,Yes,Electronic check
1970,53,Female,Month-to-month,49.92,1697.28,No,DSL,34,No,Bank transfer
1971,47,Male,Month-to-month,18.43,571.33,No,Fiber optic,31,Yes,Credit card
1972,18,Female,Month-to-month,38.02,684.36,No,Fiber optic,18,No,Electronic check
1973,47,Male,One year,52.8,2006.4,Yes,DSL,38,No,Mailed check
1974,42,Female,Month-to-month,99.79,1896.01,No,DSL,19,Yes,Credit card
1975,39,Male,One year,63.52,1715.04,Yes,No,27,No,Bank transfer
1976,35,Male,One year,58.48,116.96,No,DSL,2,No,Credit card
1977,53,Female,Month-to-month,21.3,660.3,No,DSL,31,Yes,Bank transfer
1978,51,Male,Two year,92.49,5271.93,No,DSL,57,No,Bank transfer
1979,30,Male,One year,42.18,2235.54,No,Fiber optic,53,No,Bank transfer
1980,44,Female,Month-to-month,61.5,2521.5,No,Fiber optic,41,Yes,Credit card
1981,28,Female,Two year,116.81,1635.34,Yes,DSL,14,No,Bank transfer
1982,23,Male,One year,82.81,5051.41,No,Fiber optic,61,No,Credit card
1983,32,Female,Month-to-month,18,540,No,Fiber optic,30,Yes,Electronic check
1984,50,Male,Month-to-month,18,1080,Yes,Fiber optic,60,Yes,Bank transfer
1985,51,Male,Month-to-month,62.75,1568.75,Yes,No,25,Yes,Mailed check
1986,46,Female,Month-to-month,22.55,,No,DSL,68,Yes,Credit card
1987,48,Female,Two year,87.7,4911.2,No,No,56,No,Bank transfer
1988,46,Male,Month-to-month,66.48,1263.12,No,No,19,Yes,Mailed check
1989,32,Female,One year,70.79,4601.35,Yes,Fiber optic,65,Yes,Credit card
1990,45,Female,Month-to-month,40.26,805.2,No,No,20,Yes,Mailed check
1991,49,Male,Month-to-month,125.95,7431.05,Yes,Fiber optic,59,No,Mailed check
1992,49,Male,Two year,150,9300,No,No,62,Yes,Mailed check
1993,54,Male,Two year,55.25,2762.5,No,Fiber optic,50,No,Mailed check
1994,48,Male,Month-to-month,77.36,2939.68,No,DSL,38,Yes,Electronic check
1995,44,Male,Month-to-month,68.41,684.1,No,Fiber optic,10,Yes,Mailed check
1996,52,Male,Month-to-month,55.91,3130.96,Yes,DSL,56,Yes,Mailed check
1997,39,Female,Month-to-month,35.88,71.76,Yes,DSL,2,Yes,Mailed check
1998,29,Male,Month-to-month,27.03,973.08,Yes,Fiber optic,36,Yes,Electronic check
1999,38,Female,Month-to-month,25.25,606,Yes,No,24,Yes,Credit card
2000,31,Female,Two year,79.18,1583.6,Yes,Fiber optic,20,No,Bank transfer
2001,31,Male,Month-to-month,46.81,1919.21,No,Fiber optic,41,Yes,Mailed check
2002,38,Female,Two year,18,0,Yes,DSL,0,No,Electronic check
2003,30,Male,One year,80.57,,No,Fiber optic,22,No,Electronic check
2004,36,Female,Month-to-month,63.66,1464.18,Yes,Fiber optic,23,Yes,Electronic check
2005,18,Male,Two year,112.13,5157.98,Yes,DSL,46,No,Bank transfer
2006,42,Male,Month-to-month,78.06,468.36,No,DSL,6,Yes,Electronic check
2007,40,Male,Two year,18,666,No,Fiber optic,37,No,Mailed check
2008,30,Male,Month-to-month,18,828,No,Fiber optic,46,Yes,Mailed check
2009,47,Female,Month-to-month,39.82,1353.88,No,Fiber optic,34,Yes,Mailed check
2010,51,Female,Two year,43.12,2630.32,No,No,61,No,Bank transfer
2011,20,Female,Month-to-month,98.01,196.02,No,No,2,Yes,Electronic check
2012,30,Female,Two year,64.69,1229.11,Yes,Fiber optic,19,No,Mailed check
2013,30,Female,Two year,104.68,4501.24,Yes,Fiber optic,43,No,Mailed check
2014,28,Male,Month-to-month,18.63,577.53,No,DSL,31,Yes,Credit card
2015,49,Male,Month-to-month,98.78,2469.5,Yes,DSL,25,Yes,Credit card
2016,37,Male,Month-to-month,90.23,4240.81,No,No,47,Yes,Credit card
2017,36,Male,One year,18,72,Yes,Fiber optic,4,No,Mailed check
2018,18,Male,One year,111.29,6454.82,Yes,Fiber optic,58,No,Bank transfer
2019,47,Female,Month-to-month,68.27,4096.2,No,DSL,60,Yes,Mailed check
2020,25,Male,Month-to-month,78.72,3778.56,No,No,48,Yes,Electronic check
2021,40,Male,One year,34.73,1007.17,Yes,DSL,29,No,Credit card
2022,43,Female,Month-to-month,109.63,1754.08,No,DSL,16,Yes,Electronic check
