CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue,TenureGroup,TotalChargesPerMonth,Electronic,MonthlyCharges_Tenure,Internet_TechSupport,LogTotalCharges
532,20,Male,Two year,28.86,1298.7,Yes,Fiber optic,45,No,Mailed check,No,28.86,1298.7,Long-term,28.86,Non-Electronic,1298.7,1,7.169119043116044
533,39,Female,One year,150.0,450.0,Yes,DSL,3,No,Credit card,No,,450.0,New,150.0,Electronic,450.0,1,6.1092475827643655
534,25,Female,Month-to-month,86.33,1035.96,No,Fiber optic,12,Yes,Mailed check,Yes,,1035.96,New,86.33,Non-Electronic,1035.96,0,6.9430838120354315
535,32,Male,One year,132.11,4888.07,Yes,Fiber optic,37,No,Mailed check,No,132.11,4888.07,Long-term,132.10999999999999,Non-Electronic,4888.070000000001,1,8.494552821534487
536,40,Male,Month-to-month,94.02,4136.88,No,DSL,44,Yes,Electronic check,Yes,94.02,4136.88,Long-term,94.02,Non-Electronic,4136.88,0,8.327697159514246
537,29,Male,Month-to-month,39.04,936.96,Yes,Fiber optic,24,Yes,Bank transfer,No,39.04,936.96,Intermediate,39.04,Electronic,936.96,1,6.842640591892837
538,35,Female,Two year,51.64,3408.24,Yes,Fiber optic,66,No,Electronic check,No,51.64,3408.24,Long-term,51.63999999999999,Non-Electronic,3408.2400000000002,1,8.133951308004868
539,52,Female,Month-to-month,85.6,4622.4,No,No,54,Yes,Credit card,Yes,85.6,4622.4,Long-term,85.6,Electronic,4622.4,0,8.43866932971197
540,33,Female,Month-to-month,80.31,3051.78,No,No,38,No,Electronic check,Yes,80.31,3051.78,Long-term,80.31,Non-Electronic,3051.78,0,8.023480305926757
541,50,Male,One year,44.79,2866.56,Yes,Fiber optic,64,No,Mailed check,No,44.79,2866.56,Long-term,44.79,Non-Electronic,2866.56,1,7.960867983578881
542,26,Female,Month-to-month,18.0,18.0,No,Fiber optic,1,Yes,Mailed check,No,18.0,18.0,New,18.0,Non-Electronic,18.0,0,2.8903717578961645
543,46,Female,Two year,150.0,,Yes,DSL,68,No,Electronic check,No,150.0,10200.0,Long-term,,Non-Electronic,10200.0,1,
544,57,Female,Month-to-month,60.06,3663.66,No,Fiber optic,61,Yes,Credit card,No,60.06,3663.66,Long-term,60.059999999999995,Electronic,3663.6600000000003,0,8.206217926728495
545,18,Female,Month-to-month,53.6,2412.0,Yes,No,45,Yes,Bank transfer,No,53.6,2412.0,Long-term,53.6,Electronic,2412.0,0,7.788211557847076
546,30,Female,Month-to-month,68.97,,No,Fiber optic,30,Yes,Bank transfer,No,68.97,2069.1,Long-term,,Electronic,2069.1,0,
547,46,Male,Month-to-month,56.5,1921.0,No,DSL,34,Yes,Mailed check,No,56.5,1921.0,Long-term,56.5,Non-Electronic,1921.0,0,7.560601162768557
548,37,Male,Month-to-month,69.3,3049.2,No,Fiber optic,44,Yes,Bank transfer,No,69.3,3049.2,Long-term,69.3,Electronic,3049.2,0,8.022634540114119
549,44,Male,Month-to-month,110.04,5832.12,Yes,No,53,Yes,Bank transfer,No,110.04,5832.12,Long-term,110.03999999999999,Electronic,5832.12,0,8.671135849608495
550,32,Male,Two year,60.64,4244.8,Yes,DSL,70,No,Credit card,No,60.64,4244.8,Long-term,60.64,Electronic,4244.8,1,8.353449983383475
551,41,Female,Two year,24.31,1653.08,Yes,Fiber optic,68,Yes,Bank transfer,No,24.31,1653.08,Long-term,24.31,Electronic,1653.08,1,7.410395493504138
552,38,Male,Month-to-month,59.34,1661.52,No,DSL,28,No,Electronic check,No,59.34,1661.52,Long-term,59.339999999999996,Non-Electronic,1661.52,0,7.4154881250378795
553,54,Male,Month-to-month,48.75,3461.25,No,DSL,71,Yes,Credit card,No,48.75,3461.25,Long-term,48.75,Electronic,3461.25,0,8.149385074485172
554,43,Male,Month-to-month,114.84,803.88,Yes,DSL,7,Yes,Electronic check,No,114.84,803.88,New,114.84,Non-Electronic,803.88,1,6.689450004308177
555,44,Female,Two year,105.99,5617.47,Yes,DSL,53,Yes,Mailed check,No,105.99,5617.47,Long-term,105.99000000000001,Non-Electronic,5617.469999999999,1,8.633636663591286
556,35,Male,Two year,68.76,412.56,Yes,DSL,6,No,Credit card,No,68.76,412.56,New,68.76,Electronic,412.56000000000006,1,6.022381649742703
557,34,Female,Month-to-month,20.24,445.28,No,Fiber optic,22,Yes,Bank transfer,No,20.24,445.28,Intermediate,20.24,Electronic,445.28,0,6.098703297777581
558,34,Female,One year,22.09,,Yes,Fiber optic,31,No,Credit card,No,22.09,684.79,Long-term,,Electronic,684.79,1,
559,44,Female,Month-to-month,65.53,3997.33,No,DSL,61,Yes,Mailed check,No,65.53,3997.33,Long-term,65.53,Non-Electronic,3997.33,0,8.293381917224716
560,34,Male,Month-to-month,76.77,3377.88,No,No,44,Yes,Electronic check,No,76.77,3377.88,Long-term,76.77,Non-Electronic,3377.8799999999997,0,8.125003572758068
561,43,Female,Month-to-month,51.89,3476.63,No,DSL,67,Yes,Mailed check,No,,3476.63,Long-term,51.89,Non-Electronic,3476.63,0,8.153818712770615
562,64,Male,Month-to-month,48.19,1397.51,No,Fiber optic,29,Yes,Credit card,No,48.19,1397.51,Long-term,48.19,Electronic,1397.51,0,7.242447360638716
563,50,Male,Month-to-month,44.25,1681.5,No,DSL,38,Yes,Electronic check,No,44.25,1681.5,Long-term,44.25,Non-Electronic,1681.5,0,7.427441531180325
564,36,Male,Month-to-month,64.18,256.72,No,DSL,4,Yes,Electronic check,No,64.18,256.72,New,64.18,Non-Electronic,256.72,0,5.547985996801602
565,54,Female,One year,18.0,1188.0,Yes,Fiber optic,66,No,Credit card,No,18.0,1188.0,Long-term,18.0,Electronic,1188.0,1,7.080026499922591
566,35,Female,Month-to-month,26.45,555.45,No,Fiber optic,21,Yes,Mailed check,No,26.45,555.45,Intermediate,26.450000000000003,Non-Electronic,555.4499999999999,0,6.3197785960277315
567,18,Male,Month-to-month,43.05,1162.35,No,Fiber optic,27,Yes,Bank transfer,No,43.05,1162.35,Long-term,43.05,Electronic,1162.35,0,7.058199096878069
568,27,Female,Month-to-month,107.26,2252.46,Yes,Fiber optic,21,Yes,Mailed check,No,107.26,2252.46,Intermediate,107.26,Non-Electronic,2252.46,1,7.719778231278202
569,18,Female,Month-to-month,36.52,1022.56,Yes,Fiber optic,28,Yes,Bank transfer,No,36.52,1022.56,Long-term,36.519999999999996,Electronic,1022.5600000000001,1,6.930064565901971
570,35,Female,Month-to-month,71.32,2995.44,Yes,DSL,42,Yes,Mailed check,No,71.32,2995.44,Long-term,71.32000000000001,Non-Electronic,2995.4399999999996,1,8.004846411278308
571,40,Male,Month-to-month,72.93,2990.13,Yes,Fiber optic,41,Yes,Credit card,No,72.93,2990.13,Long-term,72.93,Electronic,2990.13,1,8.00307214370045
572,60,Female,Month-to-month,110.43,6515.37,Yes,Fiber optic,59,No,Mailed check,No,110.43,6515.37,Long-term,110.42999999999999,Non-Electronic,6515.370000000001,1,8.78191927996476
573,43,Female,Month-to-month,109.19,7643.3,No,DSL,70,No,Mailed check,Yes,,7643.3,Long-term,109.19,Non-Electronic,7643.3,0,8.941584726075334
574,37,Male,Month-to-month,62.99,4220.33,Yes,DSL,67,No,Credit card,No,62.99,4220.33,Long-term,62.99,Electronic,4220.33,1,8.347668603024804
575,49,Female,Month-to-month,48.36,2804.88,Yes,DSL,58,No,Credit card,No,48.36,2804.88,Long-term,48.36,Electronic,2804.88,1,7.9391160362930115
576,18,Male,One year,41.77,208.85,No,DSL,5,Yes,Electronic check,No,41.77,208.85,New,41.769999999999996,Non-Electronic,208.85000000000002,0,5.341616290943184
577,42,Female,One year,56.56,1527.12,Yes,Fiber optic,27,No,Mailed check,No,56.56,1527.12,Long-term,56.559999999999995,Non-Electronic,1527.1200000000001,1,7.331138887592647
578,49,Female,Month-to-month,49.81,1494.3,Yes,Fiber optic,30,Yes,Credit card,No,49.81,1494.3,Long-term,49.809999999999995,Electronic,1494.3000000000002,1,7.309413148747347
579,22,Female,Month-to-month,84.38,3206.44,No,Fiber optic,38,No,Credit card,Yes,,3206.44,Long-term,84.38,Electronic,3206.4399999999996,0,8.07291656642258
580,53,Female,Month-to-month,79.71,3905.79,No,No,49,Yes,Electronic check,No,79.71,3905.79,Long-term,79.71,Non-Electronic,3905.7899999999995,0,8.270215346550458
581,44,Female,Month-to-month,85.71,3085.56,No,DSL,36,Yes,Credit card,Yes,85.71,3085.56,Long-term,85.71,Electronic,3085.56,0,8.034488443366902
582,35,Female,Month-to-month,109.07,7743.97,Yes,DSL,71,Yes,Electronic check,No,109.07,7743.97,Long-term,109.07000000000001,Non-Electronic,7743.969999999999,1,8.954669754981968
583,47,Male,Month-to-month,130.2,1822.8,No,Fiber optic,14,Yes,Credit card,Yes,130.2,1822.8,Intermediate,130.2,Electronic,1822.7999999999997,0,7.508129059389727
584,67,Female,Month-to-month,69.36,3468.0,No,No,50,Yes,Electronic check,No,69.36,3468.0,Long-term,69.36,Non-Electronic,3468.0,0,8.151333337900432
585,42,Female,Two year,103.48,7140.12,No,Fiber optic,69,No,Mailed check,No,103.48,7140.12,Long-term,103.48,Non-Electronic,7140.12,0,8.873484861915088
586,42,Female,Month-to-month,52.69,1159.18,Yes,Fiber optic,22,Yes,Credit card,No,52.69,1159.18,Intermediate,52.690000000000005,Electronic,1159.1799999999998,1,7.055468137579511
587,34,Male,Month-to-month,106.48,2555.52,Yes,No,24,Yes,Credit card,No,106.48,2555.52,Intermediate,106.48,Electronic,2555.52,0,7.846011004434802
588,29,Male,Month-to-month,102.15,4596.75,No,Fiber optic,45,Yes,Mailed check,Yes,102.15,4596.75,Long-term,102.15,Non-Electronic,4596.75,0,8.433104811033951
589,49,Male,Two year,100.29,2206.38,Yes,Fiber optic,22,No,Mailed check,No,100.29,2206.38,Intermediate,100.29,Non-Electronic,2206.38,1,7.699108442458432
590,29,Female,One year,68.29,614.61,No,No,9,Yes,Mailed check,No,68.29,614.61,New,68.29,Non-Electronic,614.61,0,6.4209879203092175
591,40,Female,Month-to-month,41.61,,Yes,DSL,31,Yes,Electronic check,No,41.61,1289.91,Long-term,,Non-Electronic,1289.91,1,
592,34,Male,Two year,18.0,900.0,No,No,50,No,Credit card,No,18.0,900.0,Long-term,18.0,Electronic,900.0,0,6.802394763324311
593,45,Male,Month-to-month,63.6,2544.0,Yes,DSL,40,Yes,Credit card,No,63.6,2544.0,Long-term,63.6,Electronic,2544.0,1,7.841492924460013
594,44,Male,Two year,118.66,7594.24,Yes,No,64,No,Bank transfer,No,118.66,7594.24,Long-term,118.66,Electronic,7594.24,0,8.935145344190168
595,52,Female,Two year,54.16,3466.24,No,DSL,64,No,Bank transfer,No,54.16,3466.24,Long-term,54.16,Electronic,3466.24,0,8.15082571196369
596,33,Male,Month-to-month,92.48,3606.72,Yes,Fiber optic,39,Yes,Credit card,No,92.48,3606.72,Long-term,92.47999999999999,Electronic,3606.7200000000003,1,8.190554051053713
597,36,Female,One year,94.54,1607.18,Yes,No,17,Yes,Electronic check,No,94.54,1607.18,Intermediate,94.54,Non-Electronic,1607.18,0,7.382236369421307
598,28,Female,Month-to-month,55.07,1927.45,No,DSL,35,Yes,Electronic check,No,55.07,1927.45,Long-term,55.07,Non-Electronic,1927.45,0,7.563953164763804
599,34,Female,Month-to-month,111.07,3332.1,No,Fiber optic,30,No,Bank transfer,Yes,111.07,3332.1,Long-term,111.07,Electronic,3332.1,0,8.111358014841183
600,44,Male,Month-to-month,18.0,954.0,No,DSL,53,Yes,Bank transfer,No,18.0,954.0,Long-term,18.0,Electronic,954.0,0,6.860663671448287
601,49,Female,One year,22.2,1376.4,Yes,DSL,62,No,Bank transfer,No,22.2,1376.4,Long-term,22.200000000000003,Electronic,1376.3999999999999,1,7.227226673923325
602,28,Male,Month-to-month,32.95,0.0,No,No,0,Yes,Bank transfer,No,0.0,0.0,,0.0,Electronic,0.0,0,
603,50,Male,Month-to-month,36.31,1851.81,No,DSL,51,Yes,Bank transfer,No,36.31,1851.81,Long-term,36.31,Electronic,1851.8100000000002,0,7.5239188181505705
604,56,Male,One year,76.77,4299.12,Yes,Fiber optic,56,Yes,Mailed check,No,76.77,4299.12,Long-term,76.77,Non-Electronic,4299.12,1,8.366165629574956
605,44,Male,Month-to-month,75.15,601.2,Yes,DSL,8,No,Credit card,No,75.15,601.2,New,75.15,Electronic,601.2,1,6.3989276578788195
606,62,Female,Month-to-month,78.79,4333.45,No,No,55,No,Credit card,No,78.79,4333.45,Long-term,78.78999999999999,Electronic,4333.450000000001,0,8.374119270490068
607,30,Female,Month-to-month,85.86,3949.56,No,Fiber optic,46,Yes,Bank transfer,Yes,85.86,3949.56,Long-term,85.86,Electronic,3949.56,0,8.28135945928551
608,25,Female,Month-to-month,31.75,63.5,No,Fiber optic,2,No,Credit card,No,31.75,63.5,New,31.75,Electronic,63.5,0,4.151039905898646
609,18,Female,Month-to-month,22.36,22.36,No,No,1,No,Credit card,No,,22.36,New,22.36,Electronic,22.36,0,3.1072736482868986
610,57,Male,Month-to-month,78.87,,Yes,DSL,53,Yes,Mailed check,No,78.87,4180.11,Long-term,,Non-Electronic,4180.110000000001,1,
611,47,Male,Two year,42.94,1545.84,Yes,Fiber optic,36,No,Mailed check,No,42.94,1545.84,Long-term,42.94,Non-Electronic,1545.84,1,7.343322730906745
612,39,Male,One year,18.0,990.0,Yes,Fiber optic,55,No,Electronic check,No,18.0,990.0,Long-term,18.0,Non-Electronic,990.0,1,6.897704943128636
613,43,Male,Month-to-month,99.0,,Yes,DSL,30,Yes,Electronic check,No,99.0,2970.0,Long-term,,Non-Electronic,2970.0,1,
614,26,Female,Month-to-month,113.83,1252.13,No,Fiber optic,11,No,Bank transfer,Yes,113.83,1252.13,New,113.83000000000001,Electronic,1252.1299999999999,0,7.132601380135496
615,69,Male,Month-to-month,119.5,6811.5,No,Fiber optic,57,Yes,Electronic check,Yes,119.5,6811.5,Long-term,119.5,Non-Electronic,6811.5,0,8.826367639206115
616,41,Female,One year,71.55,4722.3,Yes,Fiber optic,66,Yes,Bank transfer,No,71.55,4722.3,Long-term,71.55,Electronic,4722.3,1,8.460051248028886
617,41,Male,Month-to-month,86.91,2172.75,Yes,DSL,25,Yes,Electronic check,No,86.91,2172.75,Long-term,86.91,Non-Electronic,2172.75,1,7.68374892531757
618,48,Male,Month-to-month,112.95,1242.45,No,DSL,11,No,Credit card,Yes,112.95,1242.45,New,112.95,Electronic,1242.45,0,7.124840515712383
619,45,Male,Two year,42.55,638.25,Yes,DSL,15,No,Credit card,No,42.55,638.25,Intermediate,42.55,Electronic,638.25,1,6.458730056121593
620,42,Male,Month-to-month,103.87,5401.24,No,DSL,52,Yes,Electronic check,Yes,103.87,5401.24,Long-term,103.86999999999999,Non-Electronic,5401.24,0,8.594383835821148
621,30,Female,Month-to-month,74.64,5299.44,Yes,DSL,71,Yes,Credit card,No,74.64,5299.44,Long-term,74.64,Electronic,5299.44,1,8.575356433580403
622,45,Female,Two year,96.98,4655.04,Yes,Fiber optic,48,Yes,Credit card,No,96.98,4655.04,Long-term,96.98,Electronic,4655.04,1,8.445705782585097
623,62,Female,One year,71.51,3432.48,Yes,Fiber optic,48,No,Bank transfer,No,71.51,3432.48,Long-term,71.51,Electronic,3432.4800000000005,1,8.141038310968195
624,56,Female,Month-to-month,110.37,662.22,Yes,No,6,Yes,Credit card,No,110.37,662.22,New,110.37,Electronic,662.22,0,6.495597827012848
625,59,Male,One year,72.82,1019.48,Yes,Fiber optic,14,No,Electronic check,No,72.82,1019.48,Intermediate,72.82000000000001,Non-Electronic,1019.4799999999999,1,6.927047972362546
626,33,Male,Month-to-month,18.0,630.0,No,DSL,35,Yes,Credit card,No,18.0,630.0,Long-term,18.0,Electronic,630.0,0,6.4457198193855785
627,28,Female,One year,115.82,8223.22,Yes,DSL,71,No,Bank transfer,No,115.82,8223.22,Long-term,115.82,Electronic,8223.22,1,9.014717138838959
628,38,Female,Month-to-month,31.84,,No,Fiber optic,14,Yes,Electronic check,No,31.84,445.76,Intermediate,,Non-Electronic,445.76,0,
629,40,Male,Two year,108.86,6640.46,Yes,No,61,No,Bank transfer,No,108.86,6640.46,Long-term,108.86,Electronic,6640.46,0,8.800936517179366
630,53,Male,Two year,61.84,1051.28,Yes,Fiber optic,17,Yes,Credit card,No,,1051.28,Intermediate,61.839999999999996,Electronic,1051.28,1,6.957763748335383
631,19,Female,Two year,106.16,4777.2,No,Fiber optic,45,Yes,Credit card,No,106.16,4777.2,Long-term,106.16,Electronic,4777.2,0,8.471609879794272
632,58,Female,Two year,104.72,6283.2,Yes,DSL,60,No,Credit card,No,104.72,6283.2,Long-term,104.72,Electronic,6283.2,1,8.745634683823745
633,38,Female,Month-to-month,80.06,3362.52,No,Fiber optic,42,Yes,Mailed check,Yes,80.06,3362.52,Long-term,80.06,Non-Electronic,3362.52,0,8.120445971847795
634,34,Male,Month-to-month,82.8,,No,Fiber optic,43,Yes,Bank transfer,Yes,82.8,3560.4,Long-term,,Electronic,3560.4,0,
635,27,Female,Month-to-month,79.79,5186.35,Yes,DSL,65,Yes,Electronic check,No,79.79,5186.35,Long-term,79.79,Non-Electronic,5186.35,1,8.553785453215827
636,20,Female,One year,18.0,972.0,No,Fiber optic,54,No,Credit card,No,,972.0,Long-term,18.0,Electronic,972.0,0,6.879355804460439
637,49,Female,Two year,69.14,2627.32,Yes,DSL,38,No,Mailed check,No,69.14,2627.32,Long-term,69.14,Non-Electronic,2627.32,1,7.873719594219864
638,40,Female,Month-to-month,25.94,103.76,No,Fiber optic,4,Yes,Mailed check,No,25.94,103.76,New,25.94,Non-Electronic,103.76,0,4.642080540008188
639,24,Female,Two year,70.99,3975.44,Yes,Fiber optic,56,No,Bank transfer,No,70.99,3975.44,Long-term,70.99,Electronic,3975.4399999999996,1,8.287890712786444
640,24,Male,Two year,25.0,350.0,No,Fiber optic,14,Yes,Credit card,No,25.0,350.0,Intermediate,25.0,Electronic,350.0,0,5.857933154483459
641,35,Female,Two year,23.53,352.95,Yes,Fiber optic,15,No,Bank transfer,No,23.53,352.95,Intermediate,23.529999999999998,Electronic,352.95000000000005,1,5.866326403841481
642,60,Male,Two year,121.17,,Yes,Fiber optic,56,No,Credit card,No,121.17,6785.52,Long-term,,Electronic,6785.52,1,
643,36,Female,Month-to-month,102.43,2458.32,No,No,24,Yes,Credit card,Yes,102.43,2458.32,Intermediate,102.43,Electronic,2458.32,0,7.807233468796389
644,21,Female,Month-to-month,64.86,1362.06,No,Fiber optic,21,Yes,Credit card,No,64.86,1362.06,Intermediate,64.86,Electronic,1362.06,0,7.216753538602595
645,37,Female,Month-to-month,71.47,2144.1,No,Fiber optic,30,No,Mailed check,No,71.47,2144.1,Long-term,71.47,Non-Electronic,2144.1,0,7.670475162894043
646,36,Male,Month-to-month,56.32,1858.56,Yes,DSL,33,No,Bank transfer,No,56.32,1858.56,Long-term,56.32,Electronic,1858.56,1,7.527557273316267
647,18,Male,One year,84.95,1274.25,Yes,Fiber optic,15,No,Bank transfer,No,84.95,1274.25,Intermediate,84.95,Electronic,1274.25,1,7.150113049220151
648,39,Male,Two year,41.34,2852.46,Yes,DSL,69,No,Bank transfer,No,41.34,2852.46,Long-term,41.34,Electronic,2852.46,1,7.955937058850882
649,37,Female,Two year,99.78,5787.24,Yes,DSL,58,No,Electronic check,No,99.78,5787.24,Long-term,99.78,Non-Electronic,5787.24,1,8.66341077297931
650,48,Female,One year,56.14,785.96,Yes,DSL,14,Yes,Electronic check,No,56.14,785.96,Intermediate,56.14,Non-Electronic,785.96,1,6.666905900548995
651,62,Male,Month-to-month,50.31,603.72,No,Fiber optic,12,Yes,Mailed check,No,50.31,603.72,New,50.31,Non-Electronic,603.72,0,6.403110514291227
652,53,Male,Month-to-month,65.76,1512.48,No,Fiber optic,23,Yes,Mailed check,No,65.76,1512.48,Intermediate,65.76,Non-Electronic,1512.48,0,7.3215059666770745
653,36,Female,Month-to-month,44.31,531.72,No,No,12,Yes,Mailed check,No,44.31,531.72,New,44.31,Non-Electronic,531.72,0,6.276117034999398
654,26,Male,Month-to-month,76.5,4896.0,No,Fiber optic,64,No,Bank transfer,No,76.5,4896.0,Long-term,76.5,Electronic,4896.0,0,8.496173824192162
655,70,Female,Month-to-month,46.19,1616.65,Yes,DSL,35,Yes,Bank transfer,No,46.19,1616.65,Long-term,46.190000000000005,Electronic,1616.6499999999999,1,7.388111385931928
656,40,Male,Month-to-month,81.4,3907.2,No,Fiber optic,48,Yes,Credit card,Yes,81.4,3907.2,Long-term,81.39999999999999,Electronic,3907.2000000000003,0,8.270576283916386
657,40,Male,Month-to-month,107.56,5055.32,No,Fiber optic,47,Yes,Bank transfer,Yes,107.56,5055.32,Long-term,107.55999999999999,Electronic,5055.32,0,8.528196433110722
658,39,Male,Month-to-month,39.82,1672.44,No,Fiber optic,42,Yes,Mailed check,No,39.82,1672.44,Long-term,39.82,Non-Electronic,1672.44,0,7.422038916919418
659,42,Female,One year,60.43,302.15,No,Fiber optic,5,No,Mailed check,No,60.43,302.15,New,60.42999999999999,Non-Electronic,302.15,0,5.710923582807568
660,38,Female,Month-to-month,81.15,5437.05,No,DSL,67,Yes,Credit card,Yes,81.15,5437.05,Long-term,81.15,Electronic,5437.05,0,8.600991913351566
661,33,Male,Month-to-month,49.74,646.62,No,Fiber optic,13,Yes,Electronic check,No,49.74,646.62,Intermediate,49.74,Non-Electronic,646.62,0,6.471758795836795
662,33,Female,Month-to-month,81.25,2356.25,No,Fiber optic,29,Yes,Bank transfer,Yes,,2356.25,Long-term,81.25,Electronic,2356.25,0,7.764826651196321
663,39,Female,Two year,84.44,591.08,Yes,No,7,No,Bank transfer,No,,591.08,New,84.44000000000001,Electronic,591.0799999999999,0,6.3819513720354335
664,33,Female,Month-to-month,102.91,5454.23,No,DSL,53,Yes,Electronic check,Yes,102.91,5454.23,Long-term,102.91,Non-Electronic,5454.23,0,8.604146733400123
665,31,Female,Month-to-month,43.79,2846.35,No,Fiber optic,65,Yes,Mailed check,No,43.79,2846.35,Long-term,43.79,Non-Electronic,2846.35,0,7.953792750708944
666,41,Male,One year,32.0,96.0,No,Fiber optic,3,Yes,Mailed check,No,32.0,96.0,New,32.0,Non-Electronic,96.0,0,4.564348191467836
667,36,Female,Month-to-month,54.23,3199.57,No,DSL,59,Yes,Mailed check,No,54.23,3199.57,Long-term,54.230000000000004,Non-Electronic,3199.5699999999997,0,8.07077170475869
668,58,Female,Two year,31.13,1618.76,Yes,Fiber optic,52,Yes,Bank transfer,No,31.13,1618.76,Long-term,31.13,Electronic,1618.76,1,7.3894157030349445
669,18,Male,Month-to-month,84.76,1186.64,No,No,14,Yes,Electronic check,Yes,84.76,1186.64,Intermediate,84.76,Non-Electronic,1186.64,0,7.078881063015357
670,53,Female,Month-to-month,24.34,0.0,No,Fiber optic,0,Yes,Electronic check,No,0.0,0.0,,0.0,Non-Electronic,0.0,0,
671,54,Female,Month-to-month,146.66,3079.86,No,DSL,21,No,Mailed check,Yes,146.66,3079.86,Intermediate,146.66,Non-Electronic,3079.86,0,8.032639420389076
